"","Depth","Day","Mesocosm","total_L","Class","Compound"
"1",2,10,5,0.621224794212113,"BL","DGTS-OH-34:1"
"2",2,10,5,2.3958547301622,"BL","DGCC-28:0"
"3",2,10,5,2.49465014169039,"BL","DGTA-28:0"
"4",2,10,5,1.21394731697859,"BL","DGTS-30:1"
"5",2,10,5,27.4125979137059,"BL","DGCC-30:0"
"6",2,10,5,4.53145017231357,"BL","DGTS-30:0"
"7",2,10,5,0.865058850943746,"BL","DGTS-38:0"
"8",2,10,5,2.28223379928044,"BL","DGTS-28:0"
"9",2,10,5,238.581139334941,"BL","DGCC-32:0"
"10",2,10,5,0.718490418778421,"BL","DGTS-32:1"
"11",2,10,5,2.85389749163972,"BL","DGTA-30:0"
"12",2,10,5,60.5855677476207,"DGDG","DGDG-30:0"
"13",2,10,5,11.4656816700739,"MGDG","MGDG-36:5"
"14",2,10,5,122.457094575446,"MGDG","MGDG-28:0"
"15",2,10,5,1.30700903730473,"MGDG","MGDG-32:2"
"16",2,10,5,5.43062576027388,"MGDG","MGDG-34:1"
"17",2,10,5,2.41926152901468,"MGDG","MGDG-36:10"
"18",2,10,5,2.35407159078592,"MGDG","MGDG-30:3"
"19",2,10,5,3.30212933328674,"MGDG","MGDG-30:1"
"20",2,10,5,0.606885682817156,"PC","PC-32:1"
"21",2,10,5,1408.21460787378,"PC","PC-30:0"
"22",2,10,5,0.469754850244981,"PC","PC-38:5"
"23",2,10,5,860.503756037406,"PC","PC-28:0"
"24",2,10,5,0.878705235337977,"PC","PC-38:2"
"25",2,10,5,0.878705235337977,"PC","PC-36:5"
"26",2,10,5,14.6686115608483,"PC","PC-38:6"
"27",2,10,5,1.57901207394004,"PC","PC-38:1"
"28",2,10,5,12.5696778485325,"PC","PC-40:9"
"29",2,10,5,2.82606239803739,"PC","PC-32:6"
"30",2,10,5,877.141124290214,"PC","PC-32:0"
"31",2,10,5,6.79867802425972,"PE","PE-DAG-34:2"
"32",2,10,5,1.07976928567989,"PE","PE-DAG-36:2"
"33",2,10,5,2.83829782602951,"PG","PG-DAG-36:1"
"34",2,10,5,491.937925104024,"PG","PG-DAG-30:0"
"35",2,10,5,70.1003028075804,"PG","PG-DAG-34:3"
"36",2,10,5,29.8567168380726,"PG","PG-DAG-30:1"
"37",2,10,5,8.42091171670405,"PG","PG-DAG-32:1"
"38",2,10,5,261.688384787928,"PG","PG-DAG-32:0"
"39",2,10,5,665.873762639743,"SQ","SQDG-28:0"
"40",2,10,5,359.553742362128,"SQ","SQDG-30:0"
"41",2,10,5,1.92293563848118,"SQ","SQDG-30:1"
"42",2,10,5,1.2638591771695,"SQ","SQDG-34:2"
"43",2,10,5,126.939989523348,"SQ","SQDG-32:0"
"44",2,10,5,11.8320402687976,"SQ","SQDG-34:3"
"45",2,10,5,1.03527424072561,"SQ","SQDG-30:2"
"46",2,14,5,1.86460812212499,"BL","DGTS-OH-34:1"
"47",2,14,5,2.31706500988723,"BL","DGCC-30:0"
"48",2,14,5,3.09571306893896,"BL","DGTA-30:0"
"49",2,14,5,0.965992975377875,"BL","DGTS-30:1"
"50",2,14,5,14.3982730443774,"BL","DGTS-30:0"
"51",2,14,5,9.61411728872694,"BL","DGTS-28:0"
"52",2,14,5,11.3667377751858,"BL","DGCC-32:0"
"53",2,14,5,2.32197930015081,"BL","DGTA-28:0"
"54",2,14,5,5.62821436678148,"BL","DGTS-32:0"
"55",2,14,5,0.389940962993973,"BL","DGCC-36:6"
"56",2,14,5,18.1952399122602,"DGDG","DGDG-30:0"
"57",2,14,5,3.3842937723488,"DGDG","DGDG-32:0"
"58",2,14,5,75.2520981733761,"MGDG","MGDG-28:0"
"59",2,14,5,15.9303197201573,"MGDG","MGDG-30:3"
"60",2,14,5,102.29725717992,"MGDG","MGDG-30:0"
"61",2,14,5,3.11310847496882,"MGDG","MGDG-30:1"
"62",2,14,5,0.390744884725795,"MGDG","MGDG-28:1"
"63",2,14,5,1.22320427320398,"MGDG","MGDG-34:1"
"64",2,14,5,6.67835176117229,"MGDG","MGDG-32:2"
"65",2,14,5,0.454997898913473,"MGDG","MGDG-36:8"
"66",2,14,5,8.41731131717187,"MGDG","MGDG-36:5"
"67",2,14,5,20.8965448493414,"Other","Gly-Cer-38:4"
"68",2,14,5,0.385010431383015,"PC","PC-28:1"
"69",2,14,5,78.5181626491874,"PC","PC-30:0"
"70",2,14,5,0.520831601265903,"PC","PC-38:6"
"71",2,14,5,0.438759194041379,"PC","PC-40:9"
"72",2,14,5,34.8993036862316,"PC","PC-32:0"
"73",2,14,5,50.0028792747058,"PC","PC-28:0"
"74",2,14,5,1.6281028469099,"PE","PE-DAG-40:7"
"75",2,14,5,0.413871392295276,"PE","PE-DAG-32:2"
"76",2,14,5,7.18983439805393,"PG","PG-DAG-32:1"
"77",2,14,5,1.17210399978797,"PG","PG-DAG-30:1"
"78",2,14,5,12.842984909544,"SQ","SQDG-38:3"
"79",2,14,5,0.949411729232022,"SQ","SQDG-30:0"
"80",2,14,5,15.9005832716866,"SQ","SQDG-34:2"
"81",2,14,5,0.638893151876463,"SQ","SQDG-28:0"
"82",2,14,5,1.35501938633004,"SQ","SQDG-34:1"
"83",2,14,5,19.0389516186059,"SQ","SQDG-32:0"
"84",2,20,5,3.72177162762115,"BL","DGTS-30:1"
"85",2,20,5,0.330018943542166,"BL","DGTA-30:1"
"86",2,20,5,0.50909820568784,"BL","DGTA-34:1"
"87",2,20,5,0.740908175505573,"BL","DGTS-34:2"
"88",2,20,5,0.224438866507654,"BL","DGTS-OH-34:5"
"89",2,20,5,6.6959712537338,"BL","DGTS-34:0"
"90",2,20,5,0.638074077475889,"BL","DGTS-36:2"
"91",2,20,5,1.35547651180293,"BL","DGTA-28:0"
"92",2,20,5,23.6375059352505,"BL","DGCC-32:0"
"93",2,20,5,0.228969463703608,"BL","DGTA-36:2"
"94",2,20,5,1.18137835903369,"BL","DGTS-26:0"
"95",2,20,5,0.221646629555723,"BL","DGTS-32:2"
"96",2,20,5,17.0685590042611,"BL","DGTS-30:0"
"97",2,20,5,11.4964815598178,"BL","DGTS-32:0"
"98",2,20,5,0.243886646036721,"BL","DGTS-38:0"
"99",2,20,5,0.95418815028096,"BL","DGCC-38:6"
"100",2,20,5,1.53804120970204,"BL","DGTA-30:0"
"101",2,20,5,7.1018713314604,"BL","DGTS-34:1"
"102",2,20,5,14.1441148282952,"BL","DGTS-28:0"
"103",2,20,5,9.46034483178807,"BL","DGTS-32:1"
"104",2,20,5,1.28549963472188,"BL","DGCC-36:6"
"105",2,20,5,2.44006112213151,"BL","DGTS-28:1"
"106",2,20,5,1.85675980605051,"BL","DGTS-OH-34:1"
"107",2,20,5,5.88616287162612,"BL","DGCC-28:0"
"108",2,20,5,15.47598436776,"BL","DGCC-30:0"
"109",2,20,5,0.626942813098004,"DGDG","DGDG-34:1"
"110",2,20,5,21.7704115268835,"DGDG","DGDG-30:0"
"111",2,20,5,0.669511726455709,"DGDG","DGDG-32:2"
"112",2,20,5,2.57752355612725,"DGDG","DGDG-32:1"
"113",2,20,5,15.0297586337752,"DGDG","DGDG-32:0"
"114",2,20,5,2.04506717227297,"DGDG","DGDG-34:4"
"115",2,20,5,0.934549782636625,"DGDG","DGDG-34:3"
"116",2,20,5,189.048081430667,"MGDG","MGDG-28:0"
"117",2,20,5,17.2482202021921,"MGDG","MGDG-30:3"
"118",2,20,5,13.0653552207712,"MGDG","MGDG-32:2"
"119",2,20,5,6.94719070045677,"MGDG","MGDG-30:2"
"120",2,20,5,6.49923191899786,"MGDG","MGDG-34:0"
"121",2,20,5,1.69028082326252,"MGDG","MGDG-36:4"
"122",2,20,5,10.2647935483001,"MGDG","MGDG-36:2"
"123",2,20,5,96.5469057933808,"MGDG","MGDG-30:0"
"124",2,20,5,4.61687245264249,"MGDG","MGDG-28:1"
"125",2,20,5,6.07146040255348,"MGDG","MGDG-32:1"
"126",2,20,5,12.2784825967955,"MGDG","MGDG-34:1"
"127",2,20,5,84.6052209343278,"MGDG","MGDG-30:1"
"128",2,20,5,29.1944440608108,"Other","Gly-Cer-36:1"
"129",2,20,5,0.707068250829257,"Other","Gly-Cer-38:4"
"130",2,20,5,57.9576717822695,"PC","PC-34:1"
"131",2,20,5,0.932521551426496,"PC","PC-32:2"
"132",2,20,5,10.2224246056531,"PC","PC-26:0"
"133",2,20,5,39.5325743273431,"PC","PC-32:1"
"134",2,20,5,2.41834385707331,"PC","PC-28:1"
"135",2,20,5,378.723200232861,"PC","PC-28:0"
"136",2,20,5,0.892758927073512,"PC","PC-32:6"
"137",2,20,5,0.862041058589243,"PC","PC-38:6"
"138",2,20,5,14.833386084639,"PC","PC-30:1"
"139",2,20,5,0.237858123272033,"PC","PC-30:2"
"140",2,20,5,1.68711777058928,"PC","PC-40:9"
"141",2,20,5,12.4190500834597,"PC","PC-36:1"
"142",2,20,5,888.212154475746,"PC","PC-30:0"
"143",2,20,5,452.690302030264,"PC","PC-32:0"
"144",2,20,5,0.321856103048807,"PC","PC-36:5"
"145",2,20,5,3.71240725769946,"PE","PE-DAG-30:1"
"146",2,20,5,19.1879740140348,"PE","PE-DAG-36:2"
"147",2,20,5,0.793509550643171,"PE","PE-DAG-36:3"
"148",2,20,5,0.678885465553688,"PE","PE-DAG-32:3"
"149",2,20,5,0.375775687201841,"PE","PE-DAG-32:2"
"150",2,20,5,1.77851578284361,"PE","PE-DAG-44:12"
"151",2,20,5,101.207604731631,"PG","PG-DAG-32:1"
"152",2,20,5,45.7004247862467,"PG","PG-DAG-36:2"
"153",2,20,5,201.95866691752,"PG","PG-DAG-30:0"
"154",2,20,5,47.765504539786,"PG","PG-DAG-34:3"
"155",2,20,5,101.796806849677,"PG","PG-DAG-34:1"
"156",2,20,5,59.3867543501685,"PG","PG-DAG-30:1"
"157",2,20,5,61.8484564376619,"PG","PG-DAG-36:1"
"158",2,20,5,174.856353529946,"PG","PG-DAG-32:0"
"159",2,20,5,70.3091743847195,"PG","PG-DAG-34:2"
"160",2,20,5,5.13441480984165,"PG","PG-DAG-36:5"
"161",2,20,5,23.5532968371236,"SQ","SQDG-34:3"
"162",2,20,5,0.609066616395366,"SQ","SQDG-26:0"
"163",2,20,5,6.27919912802148,"SQ","SQDG-34:1"
"164",2,20,5,2.85066278875126,"SQ","SQDG-36:0"
"165",2,20,5,23.0027337984756,"SQ","SQDG-28:0"
"166",2,20,5,4.77769974093567,"SQ","SQDG-30:1"
"167",2,20,5,5.37220075099988,"SQ","SQDG-34:2"
"168",2,20,5,5.24167700221284,"SQ","SQDG-38:3"
"169",2,20,5,5.36742593303039,"SQ","SQDG-30:2"
"170",2,20,5,6.19510927822556,"SQ","SQDG-32:2"
"171",2,20,5,0.495182384774709,"SQ","SQDG-32:5"
"172",2,20,5,203.736683824687,"SQ","SQDG-32:0"
"173",2,20,5,0.237619539708659,"SQ","SQDG-36:2"
"174",2,20,5,0.438173952048138,"SQ","SQDG-38:4"
"175",2,20,5,131.921938476242,"SQ","SQDG-30:0"
"176",2,24,5,1.69830871763613,"BL","DGTA-34:1"
"177",2,24,5,10.6695516646855,"BL","DGTS-28:0"
"178",2,24,5,0.598346294112388,"BL","DGTA-32:1"
"179",2,24,5,4.15995025247597,"BL","DGTA-30:0"
"180",2,24,5,0.326818933760145,"BL","DGTS-OH-34:5"
"181",2,24,5,0.63258094123741,"BL","DGTS-34:3"
"182",2,24,5,5.5738038571009,"BL","DGTS-30:1"
"183",2,24,5,33.4559742464651,"BL","DGCC-30:0"
"184",2,24,5,30.3926326777218,"BL","DGTS-32:1"
"185",2,24,5,0.288795417043733,"BL","DGTS-36:5"
"186",2,24,5,1.06320899977512,"BL","DGTS-36:3"
"187",2,24,5,26.1023095519647,"BL","DGTS-32:0"
"188",2,24,5,0.95150099613499,"BL","DGTS-32:2"
"189",2,24,5,1.02697055677426,"BL","DGTA-36:2"
"190",2,24,5,0.595829253378951,"BL","DGCC-38:6"
"191",2,24,5,5.30729437657403,"BL","DGCC-28:0"
"192",2,24,5,34.9997401348484,"BL","DGTS-34:1"
"193",2,24,5,22.5588491175638,"BL","DGTS-30:0"
"194",2,24,5,5.33752837550802,"BL","DGTS-36:2"
"195",2,24,5,0.499786501181664,"BL","DGTS-38:0"
"196",2,24,5,56.1724630213288,"BL","DGCC-32:0"
"197",2,24,5,2.06382874390552,"BL","DGTA-30:1"
"198",2,24,5,6.46914938515787,"BL","DGTS-OH-34:1"
"199",2,24,5,0.172896974554972,"BL","DGTA-34:2"
"200",2,24,5,0.583960393718198,"BL","DGCC-36:6"
"201",2,24,5,2.72311404074957,"BL","DGTS-28:1"
"202",2,24,5,33.7582262840368,"BL","DGTS-34:0"
"203",2,24,5,2.17433898333457,"BL","DGTA-28:0"
"204",2,24,5,0.195684004698308,"BL","DGTS-26:0"
"205",2,24,5,4.38284259955766,"BL","DGTS-34:2"
"206",2,24,5,9.54421254962859,"DGDG","DGDG-32:0"
"207",2,24,5,0.538589895033373,"DGDG","DGDG-34:2"
"208",2,24,5,8.55664135708046,"DGDG","DGDG-32:4"
"209",2,24,5,7.57511398432186,"DGDG","DGDG-32:2"
"210",2,24,5,1.44317585421578,"DGDG","DGDG-34:1"
"211",2,24,5,0.844368540092287,"DGDG","DGDG-34:7"
"212",2,24,5,1.09332424018944,"DGDG","DGDG-34:4"
"213",2,24,5,33.3843770789299,"DGDG","DGDG-30:0"
"214",2,24,5,5.17182630144185,"DGDG","DGDG-32:1"
"215",2,24,5,0.948934901656206,"DGDG","DGDG-34:0"
"216",2,24,5,10.9638496968034,"MGDG","MGDG-32:1"
"217",2,24,5,135.808862838514,"MGDG","MGDG-28:0"
"218",2,24,5,269.603538501215,"MGDG","MGDG-30:1"
"219",2,24,5,6.56214202854316,"MGDG","MGDG-36:2"
"220",2,24,5,9.89213438894087,"MGDG","MGDG-34:1"
"221",2,24,5,0.646861394283945,"MGDG","MGDG-36:10"
"222",2,24,5,0.467880128882345,"MGDG","MGDG-36:5"
"223",2,24,5,16.5107707969792,"MGDG","MGDG-30:2"
"224",2,24,5,78.1148729100637,"MGDG","MGDG-30:0"
"225",2,24,5,14.3186959886736,"MGDG","MGDG-30:3"
"226",2,24,5,2.34437442696076,"MGDG","MGDG-32:2"
"227",2,24,5,16.1589356067259,"MGDG","MGDG-34:0"
"228",2,24,5,0.216404484701273,"MGDG","MGDG-36:0"
"229",2,24,5,8.23316817101908,"MGDG","MGDG-28:1"
"230",2,24,5,0.315425526768272,"Other","PI-DAG-38:6"
"231",2,24,5,47.4064808585301,"Other","Gly-Cer-36:1"
"232",2,24,5,0.187995260234187,"Other","Gly-Cer-38:4"
"233",2,24,5,1.26776407578897,"PC","PC-30:1"
"234",2,24,5,0.21513564892757,"PC","PC-38:1"
"235",2,24,5,75.4943584746061,"PC","PC-28:0"
"236",2,24,5,1.58133317026955,"PC","PC-28:1"
"237",2,24,5,2.07556319406349,"PC","PC-32:2"
"238",2,24,5,0.929506493789352,"PC","PC-38:6"
"239",2,24,5,0.614602365430246,"PC","PC-40:10"
"240",2,24,5,1.24008501598968,"PC","PC-40:9"
"241",2,24,5,32.6128100368716,"PC","PC-36:2"
"242",2,24,5,96.8498471627963,"PC","PC-32:0"
"243",2,24,5,47.1635780304024,"PC","PC-34:1"
"244",2,24,5,2.52600217879485,"PC","PC-36:3"
"245",2,24,5,0.90022491137413,"PC","PC-30:2"
"246",2,24,5,15.8097724156222,"PC","PC-32:1"
"247",2,24,5,15.574970319975,"PC","PC-36:1"
"248",2,24,5,132.677286239707,"PC","PC-30:0"
"249",2,24,5,215.214695069987,"PE","PE-DAG-32:1"
"250",2,24,5,19.6353829606714,"PE","PE-DAG-32:3"
"251",2,24,5,70.4149244367053,"PE","PE-DAG-34:1"
"252",2,24,5,9.33243756313033,"PE","PE-DAG-36:3"
"253",2,24,5,59.9767215317592,"PE","PE-DAG-36:2"
"254",2,24,5,218.984348063269,"PE","PE-DAG-30:0"
"255",2,24,5,63.5674370343716,"PE","PE-DAG-32:2"
"256",2,24,5,119.107661886476,"PE","PE-DAG-34:2"
"257",2,24,5,80.9839846755481,"PE","PE-DAG-30:1"
"258",2,24,5,75.9523775728988,"PE","PE-DAG-28:0"
"259",2,24,5,28.3213612400239,"PG","PG-DAG-34:3"
"260",2,24,5,122.045338434186,"PG","PG-DAG-32:0"
"261",2,24,5,11.4746168340517,"PG","PG-DAG-36:5"
"262",2,24,5,59.7488926421321,"PG","PG-DAG-36:1"
"263",2,24,5,80.6639135774691,"PG","PG-DAG-34:2"
"264",2,24,5,175.47191203054,"PG","PG-DAG-36:2"
"265",2,24,5,122.555423532247,"PG","PG-DAG-34:1"
"266",2,24,5,91.396870849154,"PG","PG-DAG-30:1"
"267",2,24,5,186.622550146474,"PG","PG-DAG-30:0"
"268",2,24,5,115.473040669083,"PG","PG-DAG-32:1"
"269",2,24,5,0.791925263957029,"SQ","SQDG-30:2"
"270",2,24,5,2.40173343865065,"SQ","SQDG-26:0"
"271",2,24,5,100.343291579657,"SQ","SQDG-30:0"
"272",2,24,5,0.39939664247778,"SQ","SQDG-34:0"
"273",2,24,5,150.946889589027,"SQ","SQDG-32:0"
"274",2,24,5,0.429666094575238,"SQ","SQDG-36:2"
"275",2,24,5,8.54693381147396,"SQ","SQDG-38:3"
"276",2,24,5,2.66699145752509,"SQ","SQDG-28:0"
"277",2,24,5,90.4193581423649,"SQ","SQDG-34:3"
"278",2,24,5,7.6748012517265,"SQ","SQDG-30:1"
"279",2,24,5,1.5702398851768,"SQ","SQDG-34:1"
"280",2,24,5,16.0588221325204,"SQ","SQDG-32:2"
"281",2,24,5,3.65982562788297,"SQ","SQDG-34:2"
"282",2,24,5,13.4984682763138,"SQ","SQDG-36:0"
"283",2,50,5,6.31941504200483,"BL","DGCC-38:6"
"284",2,50,5,19.8045883590518,"BL","DGTS-36:2"
"285",2,50,5,1.40666724436634,"BL","DGTS-34:3"
"286",2,50,5,13.4459616078733,"BL","DGTS-34:2"
"287",2,50,5,20.7805463633593,"BL","DGTS-30:1"
"288",2,50,5,51.9564577522,"BL","DGCC-28:0"
"289",2,50,5,50.6360965449735,"BL","DGCC-32:0"
"290",2,50,5,1.1271374548817,"BL","DGTS-38:0"
"291",2,50,5,26.0628330467087,"BL","DGTS-32:0"
"292",2,50,5,3.00588915937632,"BL","DGTS-36:3"
"293",2,50,5,50.6024817922675,"BL","DGCC-30:0"
"294",2,50,5,2.76592983010911,"BL","DGTA-30:0"
"295",2,50,5,57.6926063234896,"BL","DGTS-28:0"
"296",2,50,5,0.442529316625883,"BL","DGTS-38:1"
"297",2,50,5,2.55782891408219,"BL","DGTA-30:1"
"298",2,50,5,1.59139211845715,"BL","DGTA-32:1"
"299",2,50,5,4.25354275476225,"BL","DGTA-36:2"
"300",2,50,5,38.8676614204184,"BL","DGTS-34:1"
"301",2,50,5,4.40313203583282,"BL","DGTS-26:0"
"302",2,50,5,1.19502173597165,"BL","DGTA-34:1"
"303",2,50,5,4.41899081280021,"BL","DGTS-OH-34:1"
"304",2,50,5,74.5148400318199,"BL","DGTS-30:0"
"305",2,50,5,38.7520544468042,"BL","DGTS-34:0"
"306",2,50,5,2.12914012468682,"BL","DGTA-28:0"
"307",2,50,5,2.97397572296981,"BL","DGTS-32:2"
"308",2,50,5,76.5945748555595,"BL","DGTS-32:1"
"309",2,50,5,5.82493835415241,"BL","DGTS-28:1"
"310",2,50,5,1.99998000066963,"DGDG","DGDG-32:2"
"311",2,50,5,0.935688173350405,"DGDG","DGDG-32:5"
"312",2,50,5,26.6213703318056,"DGDG","DGDG-34:2"
"313",2,50,5,94.3476835633957,"DGDG","DGDG-32:4"
"314",2,50,5,309.453577263125,"DGDG","DGDG-30:0"
"315",2,50,5,93.2169511144177,"DGDG","DGDG-34:4"
"316",2,50,5,57.8833731599904,"DGDG","DGDG-32:0"
"317",2,50,5,0.950314769188061,"DGDG","DGDG-34:3"
"318",2,50,5,8.62775972967223,"DGDG","DGDG-30:2"
"319",2,50,5,97.0269723499972,"DGDG","DGDG-34:1"
"320",2,50,5,592.261705506014,"DGDG","DGDG-32:1"
"321",2,50,5,250.362957999516,"DGDG","DGDG-28:0"
"322",2,50,5,242.418341215459,"MGDG","MGDG-28:1"
"323",2,50,5,112.145126069385,"MGDG","MGDG-32:2"
"324",2,50,5,368.555489130827,"MGDG","MGDG-28:0"
"325",2,50,5,101.457074113053,"MGDG","MGDG-30:0"
"326",2,50,5,317.926839710282,"MGDG","MGDG-32:0"
"327",2,50,5,125.869282758812,"MGDG","MGDG-34:0"
"328",2,50,5,5361.98283129536,"MGDG","MGDG-30:1"
"329",2,50,5,0.422247172122215,"MGDG","MGDG-36:0"
"330",2,50,5,18.342920527753,"MGDG","MGDG-30:3"
"331",2,50,5,14.1394375697263,"MGDG","MGDG-36:5"
"332",2,50,5,489.498292709274,"MGDG","MGDG-30:2"
"333",2,50,5,200.44152661387,"MGDG","MGDG-32:1"
"334",2,50,5,33.9657288176383,"MGDG","MGDG-34:1"
"335",2,50,5,199.784972336125,"MGDG","MGDG-36:2"
"336",2,50,5,3.9883509987541,"Other","PI-DAG-38:5"
"337",2,50,5,0.588351054229993,"Other","PI-DAG-38:6"
"338",2,50,5,0.609092369257119,"Other","Gly-Cer-38:4"
"339",2,50,5,16.463227501652,"PC","PC-36:1"
"340",2,50,5,108.011922857796,"PC","PC-36:2"
"341",2,50,5,10.9878210763418,"PC","PC-36:3"
"342",2,50,5,2.25183503709452,"PC","PC-26:0"
"343",2,50,5,3.83652405226229,"PC","PC-28:1"
"344",2,50,5,234.407055501274,"PC","PC-28:0"
"345",2,50,5,73.7266734760148,"PC","PC-34:1"
"346",2,50,5,11.9049348774497,"PC","PC-38:6"
"347",2,50,5,13.180301981858,"PC","PC-30:1"
"348",2,50,5,2.16583958896129,"PC","PC-30:2"
"349",2,50,5,39.6465604870238,"PC","PC-32:1"
"350",2,50,5,3.52720214150285,"PC","PC-40:9"
"351",2,50,5,108.70993233027,"PC","PC-30:0"
"352",2,50,5,0.428954856153951,"PC","PC-38:5"
"353",2,50,5,55.5287281384226,"PC","PC-32:0"
"354",2,50,5,536.736055951532,"PE","PE-DAG-34:2"
"355",2,50,5,26.9012999060525,"PE","PE-DAG-36:3"
"356",2,50,5,183.398579623148,"PE","PE-DAG-30:1"
"357",2,50,5,26.9014303459786,"PE","PE-DAG-44:12"
"358",2,50,5,150.833708564321,"PE","PE-DAG-32:2"
"359",2,50,5,20.0619867390898,"PE","PE-DAG-32:3"
"360",2,50,5,100.76736477641,"PE","PE-DAG-30:0"
"361",2,50,5,32.4534971018966,"PE","PE-DAG-28:0"
"362",2,50,5,398.289553232455,"PE","PE-DAG-32:1"
"363",2,50,5,189.327074265898,"PE","PE-DAG-34:1"
"364",2,50,5,174.07945128048,"PE","PE-DAG-36:2"
"365",2,50,5,792.172061542657,"PG","PG-DAG-32:1"
"366",2,50,5,327.061856365643,"PG","PG-DAG-30:1"
"367",2,50,5,1667.79226002161,"PG","PG-DAG-34:2"
"368",2,50,5,157.40536977213,"PG","PG-DAG-34:3"
"369",2,50,5,297.519250464694,"PG","PG-DAG-32:0"
"370",2,50,5,505.46855558234,"PG","PG-DAG-30:0"
"371",2,50,5,1995.8552333922,"PG","PG-DAG-36:2"
"372",2,50,5,1633.59789887741,"PG","PG-DAG-34:1"
"373",2,50,5,434.984354604732,"PG","PG-DAG-36:5"
"374",2,50,5,687.895148350468,"PG","PG-DAG-36:1"
"375",2,50,5,147.476908794392,"SQ","SQDG-32:2"
"376",2,50,5,167.615234116022,"SQ","SQDG-32:1"
"377",2,50,5,485.536191405691,"SQ","SQDG-34:1"
"378",2,50,5,1399.27637024778,"SQ","SQDG-32:0"
"379",2,50,5,1201.38244789651,"SQ","SQDG-30:0"
"380",2,50,5,35.6469099712734,"SQ","SQDG-36:0"
"381",2,50,5,39.0788947901882,"SQ","SQDG-30:2"
"382",2,50,5,12.5750618884516,"SQ","SQDG-34:5"
"383",2,50,5,293.962922283904,"SQ","SQDG-28:0"
"384",2,50,5,1.17706497520471,"SQ","SQDG-38:3"
"385",2,50,5,35.3565142238565,"SQ","SQDG-36:2"
"386",2,50,5,278.33991080969,"SQ","SQDG-30:1"
"387",2,50,5,118.883972454794,"SQ","SQDG-34:2"
"388",2,50,5,146.742647897751,"SQ","SQDG-34:3"
"389",2,50,5,22.212959614129,"SQ","SQDG-34:4"
"390",2,50,5,515.122289882941,"SQ","SQDG-34:0"
"391",2,50,5,36.7360507731612,"SQ","SQDG-26:0"
"392",2,14,6,0.456605226970791,"BL","DGCC-38:6"
"393",2,14,6,29.5053355567458,"BL","DGCC-32:0"
"394",2,14,6,1.12327354151773,"BL","DGCC-36:6"
"395",2,14,6,1.59722684522549,"BL","DGTS-26:0"
"396",2,14,6,2.39550059583677,"BL","DGTS-OH-34:1"
"397",2,14,6,7.14115481598716,"BL","DGCC-30:0"
"398",2,14,6,23.8716167351146,"BL","DGTS-30:0"
"399",2,14,6,4.41603367510168,"BL","DGTS-28:1"
"400",2,14,6,4.01294982126327,"BL","DGTS-32:1"
"401",2,14,6,4.49720262801423,"BL","DGTS-30:1"
"402",2,14,6,1.40044690715556,"BL","DGCC-28:0"
"403",2,14,6,0.544881474817311,"BL","DGTA-32:1"
"404",2,14,6,1.23888958885099,"BL","DGTA-30:1"
"405",2,14,6,9.32777586096826,"BL","DGTA-28:0"
"406",2,14,6,15.8690932083617,"BL","DGTS-28:0"
"407",2,14,6,9.75125420898756,"BL","DGTA-30:0"
"408",2,14,6,1.80500587904509,"BL","DGTS-34:1"
"409",2,14,6,0.372235966467601,"BL","DGTS-38:0"
"410",2,14,6,8.94787373534966,"BL","DGTS-32:0"
"411",2,14,6,1.76346363891252,"BL","DGTS-34:0"
"412",2,14,6,8.34856653239371,"DGDG","DGDG-32:4"
"413",2,14,6,5.80531735257158,"DGDG","DGDG-34:0"
"414",2,14,6,0.630446143442768,"DGDG","DGDG-34:2"
"415",2,14,6,1.04710481061691,"DGDG","DGDG-28:0"
"416",2,14,6,82.3745959872881,"DGDG","DGDG-30:0"
"417",2,14,6,3.82634200210906,"DGDG","DGDG-32:0"
"418",2,14,6,7.88544284325356,"MGDG","MGDG-34:0"
"419",2,14,6,12.6735907772062,"MGDG","MGDG-30:3"
"420",2,14,6,226.318325289826,"MGDG","MGDG-30:0"
"421",2,14,6,3.35510596726428,"MGDG","MGDG-36:5"
"422",2,14,6,6.98793143937499,"MGDG","MGDG-28:1"
"423",2,14,6,127.601192793696,"MGDG","MGDG-30:1"
"424",2,14,6,2.44194745630374,"MGDG","MGDG-34:1"
"425",2,14,6,294.465172012429,"MGDG","MGDG-28:0"
"426",2,14,6,11.3007224086838,"Other","Gly-Cer-36:1"
"427",2,14,6,40.3511630350234,"PC","PC-32:1"
"428",2,14,6,25.8460857050954,"PC","PC-30:1"
"429",2,14,6,524.917201930608,"PC","PC-32:0"
"430",2,14,6,1.48266630971062,"PC","PC-38:6"
"431",2,14,6,750.181240234067,"PC","PC-28:0"
"432",2,14,6,4.74222173513431,"PC","PC-40:9"
"433",2,14,6,2.29491823265714,"PC","PC-36:5"
"434",2,14,6,9.36765407173072,"PC","PC-28:1"
"435",2,14,6,0.527441276773878,"PC","PC-38:1"
"436",2,14,6,1365.86643987193,"PC","PC-30:0"
"437",2,14,6,4.61697012793271,"PC","PC-32:2"
"438",2,14,6,9.25719594885005,"PE","PE-DAG-36:2"
"439",2,14,6,0.971091432302481,"PE","PE-DAG-40:6"
"440",2,14,6,8.04201759699387,"PE","PE-DAG-36:3"
"441",2,14,6,1.27925817334617,"PE","PE-DAG-32:2"
"442",2,14,6,0.599811091443857,"PE","PE-DAG-44:12"
"443",2,14,6,78.2493131440536,"PG","PG-DAG-34:3"
